Country Name,Country Code,average_value_Population ages 0-14 (% of total population),"average_value_School enrollment, secondary (% gross)","average_value_School enrollment, secondary, female (% gross)","average_value_School enrollment, tertiary (% gross)","average_value_School enrollment, tertiary, female (% gross)",average_value_GDP per capita (current US$),average_value_GDP growth (annual %),"average_value_GDP per capita, PPP (current international $)","average_value_GNI per capita, Atlas method (current US$)",average_value_Gross domestic savings (% of GDP),average_value_Rural population (% of total population),average_value_Rural population growth (annual %),"average_value_Agriculture, forestry, and fishing, value added (% of GDP)",average_value_Forest area (% of land area),average_value_Agricultural land (% of land area),average_value_People using at least basic drinking water services (% of population),average_value_People using at least basic sanitation services (% of population),average_value_People practicing open defecation (% of population),average_value_Total natural resources rents (% of GDP),average_value_Adjusted savings: consumption of fixed capital (% of GNI),average_value_Population growth (annual %),average_value_Population ages 15-64 (% of total population),average_value_Population ages 65 and above (% of total population),average_value_Age dependency ratio (% of working-age population),average_value_Mobile cellular subscriptions (per 100 people),average_value_Fixed broadband subscriptions (per 100 people),average_value_Individuals using the Internet (% of population),average_value_Fixed telephone subscriptions (per 100 people)
Fiji,FJI,0.10916564213258373,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.39017889001210443,0.09551978918617256,-0.31433169843988573,-0.3239417619121235,-0.5919556831467881,0.07459601025037717,-0.5401881804910649,0.8134959063820796,1.3433963575751684,0.026936454203401967,0.4282260605519632,0.6548703090123658,-0.8242583893101468,-0.4446911415570013,-0.384791605939743,-1.0518333442793795,0.35529885952218326,-0.5626384062627809,-0.4252517817458871,0.1668808237143014,-0.8835103515035858,-0.4459475033318015,-0.1601703568296311
United Kingdom,GBR,-1.0740793700162783,0.4277735610725686,0.4461812879181669,0.9554539716381358,0.993945560307087,1.3431995003416006,-0.2143048488078437,1.266801837182924,1.5942301189992973,-0.36508584918167825,-1.0190371231962052,-0.8019262544107554,-1.7209503980817324,-0.8465918160426197,1.9222637127888027,0.7880668927036979,0.863301442112775,-0.9456557672419434,-0.531181355538379,0.4486574598099534,-0.434829679504017,0.34819807454837454,1.5787803534598754,-0.41907066061259884,0.5586889998939222,1.471449003479907,1.48479022542642,1.3625959245236892
Equatorial Guinea,GNQ,0.8613844661854153,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.8059662200052709,-0.5429944972911451,1.0182493022299588,0.6780617087799344,2.368865175578356,-0.4901947723253754,1.448102275542325,-1.3490652267139907,2.523275875930207,-1.445348706682821,0.45844234869137607,0.42429621029503567,-0.48197895543159086,-0.16436445823424067,-0.08899149956015054,1.8173383241996415,-0.44513030879984444,-1.0397135759960021,0.32660672661464973,0.08924957926247695,-0.30516627523821555,-0.03502146831309645,0.2576291084698337
Grenada,GRD,-0.5013186109813446,1.2941666521037065,1.211626415812488,2.8091853876675703,2.5472450263330737,0.10508535610313689,-0.4550190960955708,-0.0017829850872944954,0.1893595938701021,-0.0011610164429851956,1.015239306441125,0.1905169256705913,-0.3066309194604659,0.8860978430699956,-0.7074713557193577,0.5136449701095199,0.5834285170989442,0.18076211732365963,-1.2779937526972864,-0.763952354951187,-0.553209137433743,0.6014697303757696,0.2677483996502268,-0.6347196600771297,0.22071722200043084,0.3942657578169597,0.2700953458203037,0.7360259909797782
Honduras,HND,0.6295060064681589,-1.7053785984691874,-1.4285620965786932,-1.0380441442716426,-0.9760792160093067,-0.7207883216759877,0.3181312268178341,-0.7697535355341032,-0.7689344270858053,-0.8982105787256699,0.28157449585619987,0.16275105258494077,0.7650776286013122,1.1739711908956887,-0.3841028849634655,0.33277449005870946,0.08829783752880188,0.7084822486207374,-0.12525385304569633,-1.4906402278751194,0.4122822030352226,-0.37062410069139157,-0.7034417405106441,0.25160540662153197,-0.47093398877991555,-0.8453805104055278,-1.0661845118396973,-0.4023675438664288
Lao PDR,LAO,0.6988927684046142,-1.727012747085462,-1.8071906838322522,-1.1525581595994001,-1.2946369023548232,-0.6496815255504682,0.9235266035418562,-0.3306259598995583,-0.6340655145384348,-0.0011610164429851956,0.9967150839836311,0.08900525484610435,0.9015942312971572,1.763814943268043,0.026936454203401967,-0.9846096784295284,-0.507854398996405,1.6561707494576359,1.2318735656627342,0.14500368081196716,0.19508651669158003,-0.40069445372944457,-0.7955253018492231,0.28174225471100484,-1.0579940034832678,-0.9707642926768967,-1.3867810126978553,-0.2747650622456603
Low income,LIC,1.5723237637717258,-2.139325360237589,-2.2522682962495604,-1.591251070749011,-1.6964151114974033,-1.4905676959305862,0.26767845240059385,-1.4714897634574766,-1.500508367920643,-0.0011610164429851956,1.23706426861837,1.3192110474246486,1.4591878821732038,-0.47003019324841727,0.12988132566096394,-2.257771811896929,-1.792414617899764,1.5374252165138478,1.3337652373587239,-0.6997358790651426,1.1380707829714714,-1.5475373543087954,-0.8849160362349523,1.6512325066400153,-1.8680238754489806,-0.9680063614818103,-1.6232403338456218,-1.2003170594010084
North Macedonia,MKD,-1.0769980960053653,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.10110801840265342,0.265092012903177,0.16785263630528716,-0.04856947771091717,-0.5654570823352718,0.04309163191411668,-0.5646410059795532,0.2350084754548544,0.3399446283554787,0.7561881190217442,0.6327106790513037,0.7476062300363426,-0.8095692694247554,-0.6785131483350659,0.8766342260122943,-1.0327314514595758,1.1875425134487618,0.6619726870093003,-1.0977641002882386,0.14599212434693792,0.05578920944242992,0.38129168295354304,0.5772597859017817
Netherlands,NLD,-1.2602121669160327,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,1.4249277461794105,-0.09630524542104624,1.4224260556513553,1.6628782181730235,0.6318391272373838,-1.394493632055577,-3.0800368822409276,-1.139918089148018,-0.9358944029425906,0.9646269896972025,0.7880670396028969,0.8107500772989906,-0.9456557672419434,-0.16436445823424067,-0.08899149956015054,-0.6303941629635252,0.12060768560334112,2.1644353725293564,-0.21654887726824337,0.6925343237075694,2.367587940522797,1.7138521705004408,0.8656327575117132
Papua New Guinea,PNG,0.7312093893392639,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.6121281081028592,1.0065956927465083,-0.949573081894826,-0.5136945640403503,-0.0011610164429851956,1.914179781822457,1.2076804957831937,1.0846955327706191,2.107945292224521,-1.8580336769799828,-2.691889417012528,-2.0725486374125244,1.1605059221172933,1.0646564992960077,-1.1690170685531776,0.5704495385521031,-0.4178268575995803,-0.8349773954369587,0.2989929819859699,0.08924957926247695,-0.30516627523821555,-0.03502146831309645,0.2576291084698337
Central Europe and the Baltics,CEB,-1.3069703075214123,0.8105012288992933,0.7735433447981778,1.1276348880727836,1.2567212817700153,0.5802766173942255,0.10469329424044013,0.7425577176824737,0.6974491643942456,0.23457413789511142,-0.14072816381886613,-0.4498656989479042,-0.7605656146838666,0.10170812341896865,0.5807918658616041,0.7753315702688278,0.7319055297934705,-0.9456557672419434,-0.8256634095591663,0.574680903654037,-1.222074212645941,0.37610534058099765,1.9680696383822733,-0.4404442509533646,0.62603626616579,1.0409694397865092,1.2289035418532037,0.5169750598193444
Curacao,CUW,-0.8048258048953671,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.8083065641377056,-1.084767817419827,0.7609957420537284,0.963806328476143,-0.0011610164429851956,-1.351329113692628,1.181686251112276,-2.0276212789821058,-1.4093705776898504,0.026936454203401967,0.7526134353207404,0.8547570216557421,-0.7357977006844842,-1.2779937526972864,0.4124481884568668,-0.3933018359412099,0.40236133050922407,1.0337628206813751,-0.46604932035337976,0.9101751615059483,0.7720617575577275,-0.03502146831309645,1.1674796475104177
Early-demographic dividend,EAR,0.0346962109604487,-0.481848517216172,-0.4071992134989717,-0.44212976236627843,-0.5269815192552156,-0.4460241360106327,0.4333542166899238,-0.30934301662230956,-0.37703450566943464,0.39368018043502945,0.589674756914005,0.137980395569111,0.3657688253011692,-0.4060246020841132,0.026936454203401967,0.14672129956168192,-0.1459805580238654,0.9034098096087283,0.33750781402345137,-0.03615181777507596,0.0005414805069444097,0.3190026279106196,-0.38848210556296475,-0.36903684798038616,-0.10880986067027477,-0.6359415757807135,-0.09623236972616907,-0.4834942593175634
Spain,ESP,-1.3363785821778815,1.7363761543310807,1.7240074725680632,2.017236578153346,1.9361356356774568,1.0773506842501646,-1.3914218569560144,0.962658479894465,1.3026122280524137,-0.06129970174273762,-0.8681593113036953,-0.7468134583835524,-0.9183690762401637,0.22458864394672037,0.9720811533845114,0.7880670841748757,0.8921857231902494,-0.9456557672419434,-1.2154669495080068,0.7254428704251389,-0.800313702966497,0.6926722662557583,1.6733304741965247,-0.7099306706580025,0.2933469819708012,0.8281231897304986,0.7810598057855814,1.1874740482454584
Jordan,JOR,0.8298497992419219,-0.7588785759781138,-0.652903433911385,-0.10707048492526167,-0.0807852527728566,-0.341320335134831,-0.036556110324205075,-0.17693431017864192,-0.30916235454983293,-1.208031961805462,-1.366553296519927,-2.9212913022302414,-0.4857228840561217,-1.3677716684535632,-1.3429676186143826,0.7265159113044816,0.8058769256894338,-0.8651148873985963,-0.5079017429562045,-1.1515901464517913,2.7489965868285107,-0.6130170012555242,-0.7984168171223541,0.49975651974931135,0.6742524350374488,-0.6790935978548898,-0.02270884988348569,-0.6440553813396882
Qatar,QAT,-1.4884806201516754,0.22099792586531236,0.22931611446608857,-1.3033271859762368,-0.0020759845625499323,1.6824828156268117,-0.33687679707736057,1.9536336067545017,1.8392457030945815,2.6711554699546824,-1.7601380230811694,-2.2176190785129997,-2.10978116760588,-1.4163301356345792,-1.6778645133195325,0.7687003320255363,0.8957120419671921,-0.9456557672419434,1.6880551248878064,0.734563859501451,2.530982655736511,2.377722431843867,-1.115348625025834,-1.9080342528115704,1.3177893301291759,-0.27336574661960616,1.7735477940407252,0.47229173319564133
"Venezuela, RB",VEN,-0.08227127763132419,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.5634568923190612,-1.0216672479333775,0.3747617257623902,0.5897096412009615,0.7811151977323538,-1.289112366531354,-1.3423558759038272,0.02220337330151988,0.9038237508367122,0.026936454203401967,0.4027954080473645,0.7333644532207713,0.0907405295307176,-0.16436445823424067,-0.08899149956015054,-2.2144844390388227,0.2397742733350028,-0.0905301025845086,-0.3236603870158969,-1.1159987894931407,-0.2951967682909939,-0.03502146831309645,0.5275468748976876
Zimbabwe,ZWE,1.4300570534800792,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-1.1018874529169553,0.23191329097862187,-1.0854551579702694,-1.063795481556196,1.079020637019481,1.1633010845158682,1.1590730758106653,0.2669810572697757,0.6096584186156634,0.3024812617399889,-1.3806354035569632,-1.354158831705318,1.5031566388168254,0.552180738112987,-0.8361679444091735,0.39982121102950435,-1.4606895522205279,-0.9494862002874072,1.4722510010229264,-0.45351569209339193,-0.894324996014808,-1.1706575121207534,-1.007108202062444
Antigua and Barbuda,ATG,-0.6180799125345702,1.267353236788882,1.1360170747556704,-0.10707048492526167,-0.0807852527728566,0.697665778917749,1.1001400308590914,0.606441945419468,0.8201338554874865,0.6881184388580833,1.4390083954865498,1.360936121438619,-1.1950185652621046,-0.5338000583698193,-0.876731785300542,0.45844234869137607,0.42429621029503567,-0.48197895543159086,-1.2779937526972864,-0.3450500351725143,-0.33828724798458465,0.9228394922421858,0.12524731811758413,-0.8944635670130497,0.08924957926247695,-0.30516627523821555,-0.03502146831309645,0.2576291084698337
"Korea, Rep.",KOR,-1.453466714777617,0.7284371259907503,0.7012508575045723,2.744091351869571,1.6349950723879134,1.1613225992236105,-0.13461336833899912,1.2366859158781938,1.4077437334803542,0.8760153875054532,-1.01116102861214,0.35672758327026227,-0.9740798844940889,1.4856006976348792,-1.008062346942699,0.7549674560553737,0.8942926659969612,-0.9456557672419434,-1.2601881361249212,1.3664828591357074,-0.6528484069587708,1.6233417229425549,0.8620661254463275,-1.4130763007432576,0.4215577460027066,2.023366450450168,1.6585588288006199,1.4390758790570708
Mexico,MEX,0.013425291448380443,0.4066625395453813,0.5299754096948416,-0.510562078530395,-0.6704123032415644,0.34580244273926175,0.2736113199614916,0.362587259508054,0.4046223218890607,0.13684556116926141,-0.8822394803925268,-0.31621892317790035,-0.6916684275033487,0.09556770155086801,0.8688397209078278,0.6096068207076587,0.4350311423017182,0.11055803577299643,0.5532638177221277,0.8355200221286527,0.023175258999395106,0.2745540724447848,-0.30129712168508155,-0.3544750264157163,-0.36353459872765503,-0.16203063251766783,-0.12813375083333897,0.36134911364432987
Oman,OMN,-0.6221654410319342,1.0069948673896234,0.8366041676667776,-0.11272621241130493,0.4318558828026708,0.8587444861056581,0.021148051678290685,1.251574696488116,0.8736260434909878,2.0278507504690158,-0.71362945555377,2.1972578738023016,-1.2874884095413437,-1.4159147096464495,-1.7459998043750027,0.23028287654698001,0.8707312936292441,-0.9456557672419434,1.8367118323693614,0.25118200398129265,2.3972393735223556,1.9960523401700918,-1.046374986166704,-1.6652897336418413,1.4089799446548332,-0.40973942555833676,1.2849306685665296,0.07261045152480267
Portugal,PRT,-1.4227630457579998,1.6321370397462474,1.4980243533409752,1.0881205019153262,0.909479519338895,0.8272349430979021,-0.13960733227045502,0.9593941944666453,0.99690831165976,-0.30059974183767885,-0.07148574404624942,-1.276177045766649,-1.0730787325044138,0.15400741280180993,0.19350829808211908,0.7820837567744684,0.8752287761532554,-0.9456557672419434,-1.1543752132749465,1.1648109634411212,-1.460223300486574,0.2672866870971081,2.2964100765121347,-0.34805213832089926,0.33212854666208264,1.330169360520407,0.8404233397335864,1.244120297616885
Paraguay,PRY,0.09640536687551601,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.1724614184698573,-0.8987740975307392,0.14307403173743566,-0.057599375675599127,0.1326826251478814,-0.06739369490480762,0.23128809062410016,0.5973870762069019,0.5777645766089367,1.010532285194595,0.7623979364270225,0.5938011655278724,-0.5854283400259181,-0.49209265406587654,-1.325142414492867,-0.019978573954050848,0.1100863340399079,-0.2702483725144953,-0.20697637281555584,0.24786676838111635,-0.5714176760255516,0.8359896047202107,-0.7023911526157809
Sao Tome and Principe,STP,1.4392265214996987,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.8915566717413634,0.32036912574945164,-0.9527839209426573,-0.9183328138615852,-0.0011610164429851956,-0.6098762095804431,-1.0395092727656225,0.5102074392269749,1.0318432417782444,0.520280021309859,-0.5814187433776173,-1.1306440728411125,1.910242284473594,-0.13301286237999566,2.9209598509602106,0.5137287408170151,-1.4835295273464852,-0.9409294183020831,1.5010034907204206,-0.7475015167563223,-0.9234903474178243,-0.5729190993662964,-0.9856298938020026
United States,USA,-0.8863146454150284,0.579922415453028,0.6022953347883119,2.4537445531288116,2.550283619086394,1.5767170810993671,0.12590225219100637,1.4995812126520798,1.8110961010403608,-0.21252745595687655,-0.9757846037764509,-0.3704797612487532,-1.4170414844948616,0.07897397608376557,0.42293952376779625,0.7476309585265262,0.8877769558175191,-0.9456557672419434,-0.7997033269363779,0.6889811830320834,-0.47611911654735095,0.4597261484784158,1.1176841321565516,-0.5152426601757851,0.28919166225591175,1.35968896550659,1.0084544148815018,1.1481756296721894
World,WLD,-0.20191484331872245,-0.4559268617606357,-0.4374831776811228,-0.17962616506136586,-0.273691639467246,0.35203729239804193,0.0077481139356013725,0.30982864881891975,0.4918683823496877,0.2350189425008411,0.2612091337684497,-0.0795538679409368,-0.551377069186002,-0.054366268133757736,0.026936454203401967,0.04643233029935814,-0.10469586800149179,0.8487522597192195,-0.3053796833400931,0.8066496499152316,-0.10273647226284655,0.3350377073717051,0.020557584340704073,-0.3163239613649022,-0.13557150302994342,-0.1016812516858847,-0.22631470945581023,0.281892934072603
Australia,AUS,-0.9216657555071058,2.918737942625433,2.618224263013351,3.3450557079803747,3.090987527007378,1.7064535125204006,0.002550080364495223,1.3025999276423732,1.9289773067381069,0.3532165605400832,-1.1545587506762083,0.29651610369583625,-0.9781368903831751,-0.6705349790973816,0.6941587961752214,0.7861795926949371,0.8953872205562107,-0.9456557672419434,0.47848956991306774,1.2411063676675758,0.33960198108433315,0.3300099104487052,1.3239301181234138,-0.4031988849929571,0.19560602537766314,1.476346485718518,1.5296169818056526,1.0145921170754104
Botswana,BWA,0.6730565003416525,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,0.015516228701316767,1.505738493298261,0.16675777611162448,0.010480178455735732,0.658891359089821,-0.15266671894904335,-1.7503764537999629,-0.8809886950170855,-0.13354310122833637,0.5091950701596678,-0.062216205915672236,-0.14399086690532736,1.0284958763264878,-0.44556627567011525,2.1974785115540167,-0.14334554882520226,-0.3401363958400812,-0.8154642393189692,0.22122986642718723,1.667241604259526,-0.8999423702000868,-0.6460239576891873,-0.12925749427523858
St. Lucia,LCA,-0.6585010473774164,0.22099792586531236,0.20089505141970998,-1.5412896563684537,-1.3889207035103028,0.4225974124794725,0.01626886516513314,0.3115030020420394,0.5129041142191515,-0.0011610164429851956,1.7812005048735573,0.09303450141207467,-0.837058500541201,0.08957301477023295,-1.046136984804872,0.4269765284358691,0.27958925230316717,0.5690797414884249,-1.2621139849588348,1.032458074406588,-0.5615487431234276,0.993259619492323,0.12077361812255298,-0.9494671474164721,0.6113841973240494,0.08056239983396246,-0.46056847499637976,0.5969580284502186
Mali,MLI,1.9855424717227943,-2.0744699750904223,-2.207685109713806,-1.723834381459073,-1.8319083250597274,-1.5223808131760908,0.9043782649633196,-1.5643942407312537,-1.5044170551363891,-1.1006403547708414,0.6954874665394426,0.9166433203107073,1.7970368534242895,-0.9344092032214532,0.026936454203401967,-1.0264609694347497,-1.528334240988204,0.8445681300707119,0.8928691472243507,-0.9938662226920738,1.3828975937618708,-2.3289754661982123,-0.9972684964831363,2.677669743390487,0.5446627074507918,-0.9781816966034427,-1.6656443500874025,-1.5793188499986466
Singapore,SGP,-1.5313737416082576,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,1.6795715418700203,-0.3091335001504577,2.0059100232184717,1.83340349741493,2.2192998301186964,-1.8065585805459108,0.013503195462942173,-2.167994801703334,-0.3730191812448783,-1.9503672585622263,0.7880670841748757,0.8957120419671921,-0.9456557672419434,-1.277515536840343,0.4559496765292494,0.008495263351260884,2.377722431843867,0.11094074572477744,-1.9080342528115704,1.3439800099704144,1.0535007104204428,1.2404367482186562,1.0557222855456858
Eswatini,SWZ,1.1619144193960251,-0.7372295439049602,-0.7785988449522676,-0.10707048492526167,-0.0807852527728566,-0.2955246642737211,0.30648407570898234,-0.33107572630021104,-0.3655324838412279,-1.1464707969416048,1.5539817762025394,0.29179662131631556,0.22996747967736247,-0.1462631488760248,1.908175610879409,-1.4710425635494573,-0.6459182414456983,0.909256990658937,0.2407815462132319,0.7880198084969171,-0.5265415727055908,-1.1741789954356574,-0.7807227034500823,1.1237713513065157,-0.821720035175551,-0.9555110057227081,-1.0007063147832425,-0.6421038922822475
Africa Western and Central,AFW,1.6096535243735366,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.7786962519258607,0.8187897599859615,-0.9546443198654281,-0.8207926749826097,-0.04768905094777891,0.7338267377959713,0.9283835519663917,1.2279569639196013,-0.5058698360452123,0.16337819792064365,-1.6565402540994227,-1.742088177799598,1.567264672238114,1.429516543369505,-0.21759399226700119,1.2854113540285586,-1.7414281881982123,-0.9649247575131294,1.8574498310790488,-1.4663304619811537,-0.9715408778067387,-1.5216634876825939,-1.4898681816511554
Belgium,BEL,-1.1357588362539899,2.918737942625433,2.737154272200402,1.5676643518916111,1.5546815187321115,1.4486230139319969,-0.19782807864181087,1.4289841540712018,1.6488139576999514,0.25961836093992363,-1.7052693641631294,-0.7453887907865335,-1.7186942673713506,-0.4088694621267716,0.4255061056518551,0.7880669027480874,0.8768460380959097,-0.9456557672419434,-1.2599833909019815,1.4784136461974182,-0.5731982562509684,0.3197610085545567,1.7212401197749763,-0.394231517043788,0.2748166001046513,1.5588073573885552,1.305490633519295,1.1787953022489392
Chile,CHL,-0.6535621741794273,0.26897528257495723,0.341028867467806,1.6227949239224932,1.3601657722804823,0.661057549986299,0.3696538268800239,0.6442637744255344,0.7840268099353721,0.24795673233328078,-1.2453758412991713,0.13924647467802237,-0.6260916855877388,-0.3903914086170718,-0.8343555602609114,0.6981585735118341,0.8063395304540646,-0.44970903557023084,1.2318342347930291,0.28679806308987066,-0.2495798630157486,0.8543125566161268,0.264509642196085,-0.840327590471106,0.8279950456089946,-0.09019942857422224,0.21005729950839738,0.5438460373445472
Costa Rica,CRI,-0.7189837426106501,2.720485447921573,2.737154272200402,0.8806886370642422,0.8219882446464092,0.38963726268911253,0.243214821543352,0.3370166564156648,0.48702520571027585,-0.3157017096745888,-0.660168813544613,-2.2677214410074904,-0.25083736224671893,1.0990147961514356,-0.04921233050674043,0.775356367983536,0.8132472061893029,-0.8393687763955796,-0.7301370921398805,-1.521412058371749,-0.2835837631650792,0.9099269802133444,0.32138148917161036,-0.8843383133534738,2.027145737318224,0.38645755401068604,1.3240594941583697,0.19177277046623337
Gibraltar,GIB,-0.08310991639940976,0.38578193583751913,0.28116756785924724,-0.10707048492526167,-0.0807852527728566,-0.01795427249329572,0.06321024123098566,0.07949188514992273,-0.057599375675599127,-0.0011610164429851956,-1.8065585805459108,0.013503195462942173,0.02220337330151988,-0.06636131168425809,0.026936454203401967,0.7880670841748757,0.8957120419671921,-0.9456557672419434,-0.16436445823424067,-0.08899149956015054,-1.1279500175993344,0.23656460732775056,-0.35428835388787167,-0.28496489403475805,0.5514607674501457,2.9735251706904364,-0.03502146831309645,1.3361974382677866
Middle East & North Africa (excluding high income),MNA,0.2919509128119402,-0.36854899048041295,-0.42769732308462743,-0.08238681376904212,-0.27590183453444694,-0.3386446533300713,-0.38681829566179227,-0.04379669627386496,-0.22181612412357207,0.29679012457764375,-0.0879809758575829,0.36832662535295213,0.34690752398656927,-1.3064703509661855,-0.7510385313056974,0.35029910805287057,0.4932214984748051,-0.10915703689935548,1.4265038090307811,-0.2285942176762844,0.3527457434415638,0.014391098123803178,-0.5177275530793329,-0.0758944018550691,-0.011249217298069101,-0.43715182871936364,0.1571568718179282,0.3112418528711778
Sierra Leone,SLE,1.3782265800675784,-2.2074182211862245,-2.214020299722675,-0.10707048492526167,-0.0807852527728566,-1.5582826825670797,0.498323867563693,-1.682484804050046,-1.6081948034612423,-1.9967842932559614,0.8144648953400686,0.8535344627605265,2.019533593655118,0.20941678415568515,1.0089334361581364,-1.8581609434016615,-2.2286852712440406,1.274458416368834,1.1099153396123866,-1.5408268628436401,0.7657508049745014,-1.3936660942633396,-0.9296552243882188,1.3887653855891449,-0.6927821184395984,-0.30516627523821555,-1.5562016983516735,-1.8884868117091813
IBRD only,IBD,-0.41068068339497615,-0.09674707842728479,-0.03902109692421114,-0.020918763667068623,-0.10521908489703956,0.013324233170794559,0.490644654312245,0.1663250661551331,0.08893683172136913,0.6748744553971322,0.3091807019392873,-0.45197452640114427,0.16885468775918508,0.09219319596117478,0.018055288744334628,0.2694122741857309,0.05514185322737192,0.8414605506485073,0.036748872613591596,0.5815648733825334,-0.28381096335776507,0.7781172008715812,-0.08974714374636111,-0.7513974085903374,-0.05302840094329235,-0.2118413593832601,-0.2941543708115663,0.11577304698247097
Iceland,ISL,-0.8444336704652482,1.5941209559249774,1.5181575784728683,1.6647976557413366,2.2445626703297825,1.5473080917326263,-0.22314760320279098,1.3045001460938852,1.6823772883987866,0.14908203490327043,-1.5325672901829306,0.9920317405802668,-0.5283998996133538,-1.3945582429376973,-0.9747820780024552,0.7880670483917377,0.8509828870532462,-0.9456557672419434,-1.2778080601699837,1.0168575832732778,1.191735341729824,0.30384673898217657,1.2134076585785392,-0.3802805841600259,0.6081138746961792,2.143867123475603,1.937041273679807,1.0782865424313541
"Macao SAR, China",MAC,-1.4295354447606141,0.777996913183821,0.7623752832668658,3.0360569797150823,3.090987527007378,1.8306221902732134,1.862475547124192,2.0059100232184717,1.9743092068168004,2.8302730950133483,-1.8065585805459108,0.013503195462942173,0.02220337330151988,-0.06636131168425809,0.026936454203401967,0.7880670841748757,0.8957120419671921,-0.9456557672419434,-1.277653787468785,-0.08899149956015054,0.08326793643730523,1.8562798688963025,0.5630167895058686,-1.5724942522832464,0.08924957926247695,-0.30516627523821555,1.5266495732671703,0.2576291084698337
West Bank and Gaza,PSE,1.0206156131201396,0.22099792586531236,0.22931611446608857,-0.10707048492526167,-0.0807852527728566,-0.4080922771102077,-0.3388365892121478,-0.4996473753023783,-0.21659572367609958,-2.1941184439019024,-0.7005172980897956,0.7761199779790935,0.1271208512557434,-1.3489733318915997,0.5651158064034525,0.6550038578456586,0.8435036453626508,-0.8476483070428096,-0.16436445823424067,-0.08899149956015054,1.0274243388745639,-0.8443811160102582,-0.8882367442130731,0.748242075943847,-0.5491064343208212,-0.4223531798469156,-0.03502146831309645,-0.06770739623862136
Bangladesh,BGD,0.26710012643071734,-1.4293885339609689,-1.1843936485133453,-1.3490820654038458,-1.4862313030249525,-1.4946604631505704,0.7535217497248521,-1.3967995067617909,-1.5044170551363891,-0.04028614017011153,0.913686086887928,-0.4052414690080853,0.6430640101375804,-0.7764231363215987,0.026936454203401967,0.5803735292718462,-1.2294288765670476,0.4250398905252105,-0.34693219625060534,-1.1586195012267455,-0.11537214472049441,0.10577340895203118,-0.5733058125494033,-0.2030466861618212,-1.1291524998933742,-0.9494185948763062,-1.6079299882535414,-1.6461380370484568
"Bahamas, The",BHS,-0.1346526115217769,0.21529442951018837,0.30889118071807964,-0.10707048492526167,-0.0807852527728566,1.0888836877961128,-1.3209074374107836,0.967081518899131,1.2736079597411367,0.1633927743388658,-1.0596496109118034,0.0634638486976758,-1.698509145701998,0.836396602017639,-1.925693577771863,0.7047701454679776,0.6327847134762462,-0.6302414017146118,-1.2631905821731446,-1.1201293889830968,0.1940335087534969,0.573138878811668,-0.36229769744305756,-0.6110532636124482,0.5636315462701844,-0.44927655079649687,-0.14583282179572313,1.062620296775271
Bolivia,BOL,0.37865737088786017,0.315087610976018,0.27890803296732114,-0.10707048492526167,-0.0807852527728566,-0.41015898479009505,-0.0900217125222468,-0.18656934652616175,-0.3521568814488116,-0.5430813362226116,-0.3684013097069831,-0.05356711848060015,0.38305336048576566,0.7336983148352159,-0.08949657411964763,0.22727432571668732,-0.6293463957615614,1.0786219907846708,0.1500835660546945,-0.5618643396529789,0.16436996810646684,-0.3994341175062871,-0.21946390215555622,0.28047583177011703,-0.3101800057791717,-0.7810280365532313,-0.27290004668015255,-0.18430114523289703
Cabo Verde,CPV,0.24300628086997364,0.5671527572247894,0.8830351013490303,-0.8842892971408803,-0.7923018061057963,-0.4315672186363624,-0.37533286231282664,-0.5971852682572918,-0.37004259773901127,-0.246224055497275,-0.235739716573149,-0.3244271249328269,0.2660738647177677,-0.9310460822801826,-0.9236075560589447,-0.1979270580221065,-0.3359191065746397,1.5245145851167414,-0.8365058827265857,0.42928112008704794,-0.008936537731914305,0.17939004580915754,-0.6107323141031844,-0.26966970396290635,-0.13022591665175007,-0.6639424778082953,-0.35745214851988105,0.20720336852674448
East Asia & Pacific,EAS,-0.8167974516206441,-0.024635600308964372,0.0187533140047819,0.17391433740246656,0.07498603924306921,0.3641341444733163,0.5508869746340272,0.3523594360353466,0.47909568155781335,0.8749407685965805,-0.004842977572883864,-1.2633798693827123,-0.37759004996457707,-0.21866744962372442,0.6078627179920637,0.267193329775255,0.30204402205323744,0.048800138583888805,-0.5181138161899339,1.4138718042401186,-0.5234391568359542,1.1325885451101103,0.25315118994465546,-1.0301050722367813,0.05102152613388447,0.2770971164791665,0.13832087833129303,0.41760120367972925
